country_name,operational_cycle,sector_name,total_orders,total_impersonated,pct_impersonated,pct_autonomia
ARGENTINA,202602,OSADIA - 1227 ,778,113,14.524421593830333,85.47557840616966
ARGENTINA,202602,ALBA - 1200,737,107,14.518317503392131,85.48168249660787
ARGENTINA,202602,ACUARELA - 1410 ,445,64,14.382022471910114,85.61797752808988
ARGENTINA,202602,COIMBRA - 1331,734,104,14.168937329700274,85.83106267029973
ARGENTINA,202602,CRISALIDA - 1363,657,93,14.15525114155251,85.84474885844749
ARGENTINA,202602,LUPINOS - 974,574,81,14.111498257839722,85.88850174216027
ARGENTINA,202602,PANAL - 1421,638,90,14.106583072100312,85.8934169278997
ARGENTINA,202602,RUMBA - 1254 ,709,100,14.104372355430183,85.89562764456981
ARGENTINA,202602,G��NESIS - 983,771,108,14.007782101167315,85.9922178988
ARGENTINA,202602,LOIRA - 1442,479,67,13.987473903966595,86.01252609603341
ARGENTINA,202602,TRES MARIAS - 951,721,100,13.869625520110956,86.13037447988904
ARGENTINA,202602,INDICO - 700 ,534,74,13.857677902621724,86.14232209737827
ARGENTINA,202602,BELEZA - 1431,846,117,13.829787234042554,86.17021276595744
ARGENTINA,202602,MAKTUB - 1225 ,719,99,13.76912378303199,86.23087621696801
ARGENTINA,202602,MELODIAS - 1218 ,721,99,13.730929264909847,86.26907073509015
ARGENTINA,202602,MISTOL - 1372,693,95,13.708513708513708,86.2914862914863
ARGENTINA,202602,SAMPATTI - 1538,394,54,13.705583756345177,86.29441624365482
ARGENTINA,202602,INTI - 1251,682,93,13.636363636363635,86.36363636363636
ARGENTINA,202602,TURMALINA - 829,841,114,13.555291319857313,86.44470868014268
ARGENTINA,202602,MOTIVOS - 1308 ,697,94,13.486370157819225,86.51362984218078
ARGENTINA,202602, MADRE TIERRA - 1321,749,100,13.351134846461948,86.64886515353805
ARGENTINA,202602,LA ALMONA - 423,772,103,13.341968911917098,86.65803108808291
ARGENTINA,202602,MORA - 1467,415,55,13.253012048192772,86.74698795180723
ARGENTINA,202602,TIYUCA - 1195,793,105,13.240857503152585,86.75914249684742
ARGENTINA,202602,LADA - 1393,590,78,13.220338983050848,86.77966101694915
ARGENTINA,202602,AIKE - 1245,719,95,13.212795549374132,86.78720445062586
ARGENTINA,202602,Essenza - 1314,690,91,13.18840579710145,86.81159420289855
ARGENTINA,202602,ALBIGASTA - 1307,675,89,13.185185185185185,86.81481481481481
ARGENTINA,202602,MARBELLA - 1470,729,96,13.168724279835391,86.83127572016461
ARGENTINA,202602,IMIX - 1228,714,94,13.165266106442578,86.83473389355743
ARGENTINA,202602,HORNOCAL - 1409,738,97,13.143631436314362,86.85636856368563
ARGENTINA,202602,KILLARI - 1343,549,72,13.114754098360656,86.88524590163934
ARGENTINA,202602,PISCIS - 1174 ,681,89,13.069016152716593,86.93098384728341
ARGENTINA,202602,NAWI - 1392,423,55,13.002364066193852,86.99763593380615
ARGENTINA,202602,JAZM��N- 408,693,90,12.987012987012985,87.0129870129
ARGENTINA,202602,Andina - 1346,700,90,12.857142857142856,87.14285714285714
ARGENTINA,202602,GONDWANA - 955,750,96,12.8,87.2
ARGENTINA,202602,MIRRA - 1322,611,78,12.76595744680851,87.23404255319149
ARGENTINA,202602,ZEUS - 1171,793,101,12.736443883984869,87.26355611601514
ARGENTINA,202602,CORAL - 461,512,65,12.6953125,87.3046875
ARGENTINA,202602,INSPIRACION - 1492,443,56,12.641083521444695,87.3589164785553
ARGENTINA,202602,ACANTILADOS - 465,911,115,12.623490669593854,87.37650933040615
ARGENTINA,202602,LUZ DEL SUR - 1379 ,757,95,12.549537648612946,87.45046235138706
ARGENTINA,202602,ELISEO - 1179 ,670,84,12.53731343283582,87.46268656716418
ARGENTINA,202602,COLUMBA - 1182,639,80,12.519561815336463,87.48043818466354
ARGENTINA,202602,KYRA - 1246,704,88,12.5,87.5
ARGENTINA,202602,SUPER NOVA - 484,704,88,12.5,87.5
ARGENTINA,202602,AMATISTA - 952,797,99,12.421580928481808,87.5784190715182
ARGENTINA,202602,FLOR DE LOTO - 1334,709,88,12.411847672778562,87.58815232722144
ARGENTINA,202602,PACHAMAMA - 1178,920,114,12.391304347826088,87.6086956521739
ARGENTINA,202602,PEPERINA - 991,641,79,12.324492979719189,87.6755070202808
ARGENTINA,202602,ARAMI - 1497,562,69,12.277580071174377,87.72241992882562
ARGENTINA,202602,MANANTIAL - 769 ,759,93,12.25296442687747,87.74703557312253
ARGENTINA,202602,SAMSARA - 1335,696,85,12.21264367816092,87.78735632183908
ARGENTINA,202602,UTOPIA - 1210,682,83,12.17008797653959,87.82991202346041
ARGENTINA,202602,LE MARTIAL - 1369,537,65,12.104283054003725,87.89571694599627
ARGENTINA,202602,LAS MARAS - 1230,645,78,12.093023255813954,87.90697674418604
ARGENTINA,202602,CALIZ - 1274,778,94,12.082262210796916,87.91773778920309
ARGENTINA,202602,ROMA - 1357,672,81,12.053571428571429,87.94642857142857
ARGENTINA,202602,ALEGRA - 301,822,99,12.043795620437956,87.95620437956204
ARGENTINA,202602,FLOR DE CEREZO - 1370 ,615,74,12.032520325203253,87.96747967479675
ARGENTINA,202602,PARA��SO - 1498,475,57,1
ARGENTINA,202602,TALAMPAYA - 1237,517,62,11.992263056092844,88.00773694390716
ARGENTINA,202602,CHAKRAS - 1389,676,81,11.982248520710058,88.01775147928994
ARGENTINA,202602,ADALIA - 1365,670,80,11.940298507462686,88.05970149253731
ARGENTINA,202602,GEA - 491,824,98,11.893203883495145,88.10679611650485
ARGENTINA,202602,VIDA - 1413,623,74,11.878009630818621,88.12199036918138
ARGENTINA,202602,AZUCENAS - 1406,699,83,11.874105865522175,88.12589413447782
ARGENTINA,202602,OLIVO - 1535,354,42,11.864406779661017,88.13559322033899
ARGENTINA,202602,DELF��N - 742,540,64,11.851851851851853,88.1481481481
ARGENTINA,202602,EUNOIA - 1422 ,616,73,11.85064935064935,88.14935064935065
ARGENTINA,202602,MAGARI - 1481,516,61,11.821705426356589,88.17829457364341
ARGENTINA,202602,DUENDES - 811,643,76,11.81959564541213,88.18040435458786
ARGENTINA,202602,DESTINO - 1272,662,78,11.782477341389729,88.21752265861028
ARGENTINA,202602,ESTELAR - 1323,657,77,11.71993911719939,88.28006088280061
ARGENTINA,202602,IKIGAI - 1518,491,57,11.608961303462321,88.39103869653768
ARGENTINA,202602,OLAS - 946,467,54,11.563169164882227,88.43683083511777
ARGENTINA,202602,HEBE - 481,720,83,11.527777777777779,88.47222222222223
ARGENTINA,202602,LATIDOS - 1420,599,69,11.519198664440735,88.48080133555926
ARGENTINA,202602,RAM�� - 1401 ,617,71,11.507293354943274,88.4927066450
ARGENTINA,202602,SOLSTICIO - 1460,551,63,11.433756805807622,88.56624319419238
ARGENTINA,202602,LUCI��RNAGA - 1521,466,53,11.373390557939913,88.6266094420
ARGENTINA,202602,INFINITA - 1196,687,78,11.353711790393014,88.64628820960698
ARGENTINA,202602,COLIBRI - 1539,575,65,11.304347826086957,88.69565217391305
ARGENTINA,202602,OHANA - 1315,711,80,11.251758087201125,88.74824191279887
ARGENTINA,202602,LUZ - 1312,742,83,11.185983827493262,88.81401617250674
ARGENTINA,202602,ALIHUEN - 800 ,760,85,11.18421052631579,88.8157894736842
ARGENTINA,202602,CURA BROCHERO - 725 ,653,73,11.179173047473201,88.8208269525268
ARGENTINA,202602,FLOR - 1450,700,78,11.142857142857142,88.85714285714286
ARGENTINA,202602,GENESIS - 1468,467,52,11.134903640256958,88.86509635974303
ARGENTINA,202602,EPUYEN - 206,593,66,11.129848229342327,88.87015177065767
ARGENTINA,202602,ESTRELLAS - 1327,746,83,11.126005361930295,88.8739946380697
ARGENTINA,202602,BUZIOS - 429,542,60,11.07011070110701,88.92988929889299
ARGENTINA,202602,ORQU��DEA - 1522,760,84,11.052631578947368,88.9473684210
ARGENTINA,202602,IMPULSO - 1286,724,80,11.049723756906078,88.95027624309392
ARGENTINA,202602,ELUNEY - 1313,634,70,11.041009463722396,88.95899053627761
ARGENTINA,202602,ORQUIDEA - 1545,682,75,10.997067448680351,89.00293255131965
ARGENTINA,202602,PRANA - 1354,566,62,10.954063604240282,89.04593639575972
ARGENTINA,202602,CAMPO - 1172,631,69,10.935023771790808,89.06497622820919
ARGENTINA,202602,ANANDA - 1265,788,86,10.913705583756345,89.08629441624366
ARGENTINA,202602,TINKUNACO - 1175,559,61,10.912343470483005,89.08765652951699
ARGENTINA,202602,CEDRO - 1394,675,73,10.814814814814815,89.18518518518519
ARGENTINA,202602,AMANCAY - 964,603,65,10.779436152570481,89.22056384742952
ARGENTINA,202602,NATURAL - 917,925,99,10.702702702702704,89.29729729729729
ARGENTINA,202602,ANKARA - 1486,646,69,10.68111455108359,89.3188854489164
ARGENTINA,202602,RIO GRANDE - 1166,656,70,10.670731707317072,89.32926829268293
ARGENTINA,202602,VERBENAS - 1352,667,71,10.644677661169414,89.35532233883059
ARGENTINA,202602,ECLIPSE - 1510,424,45,10.61320754716981,89.38679245283019
ARGENTINA,202602,ARTEMIS - 892,622,66,10.610932475884244,89.38906752411576
ARGENTINA,202602,DALILA - 480 ,745,79,10.604026845637584,89.39597315436242
ARGENTINA,202602,VIOLETAS - 443,793,84,10.592686002522068,89.40731399747793
ARGENTINA,202602,NATURABLE - 1387,691,73,10.5643994211288,89.4356005788712
ARGENTINA,202602,APOLO - 913 ,608,64,10.526315789473683,89.47368421052632
ARGENTINA,202602,LIMON - 1283,667,70,10.494752623688155,89.50524737631184
ARGENTINA,202602,LATIDO - 1449,486,51,10.493827160493826,89.50617283950618
ARGENTINA,202602,ALQUIMIA - 1482,553,58,10.488245931283906,89.5117540687161
ARGENTINA,202602,PUMAS - 1217,592,62,10.472972972972974,89.52702702702703
ARGENTINA,202602,AMAZONAS - 950,556,58,10.431654676258994,89.568345323741
ARGENTINA,202602,IMPACTO - 1483,415,43,10.361445783132531,89.63855421686748
ARGENTINA,202602,LUCIERNAGA - 1416 ,642,66,10.2803738317757,89.7196261682243
ARGENTINA,202602,HERA - 822,760,78,10.263157894736842,89.73684210526315
ARGENTINA,202602,CONJURO - 1232,713,73,10.238429172510518,89.76157082748948
ARGENTINA,202602,LIVIA - 1339,840,86,10.238095238095237,89.76190476190476
ARGENTINA,202602,VIENTOS - 1285,626,64,10.223642172523961,89.77635782747603
ARGENTINA,202602,TEKOA - 1495,480,49,10.208333333333334,89.79166666666667
ARGENTINA,202602, QUINA - 992,735,75,10.204081632653061,89.79591836734694
ARGENTINA,202602,ORFEO - 1255,413,42,10.16949152542373,89.83050847457628
ARGENTINA,202602,AURA - 1493,483,49,10.144927536231885,89.85507246376811
ARGENTINA,202602,SENTIDOS - 1244,771,78,10.116731517509727,89.88326848249028
ARGENTINA,202602,APUS - 890,793,80,10.08827238335435,89.91172761664565
ARGENTINA,202602,ABUNDANCIA - 1444,509,51,10.019646365422396,89.9803536345776
ARGENTINA,202602,PRELUDIO - 1277 ,621,62,9.98389694041868,90.01610305958133
ARGENTINA,202602,HUEMUL - 1534,451,45,9.977827050997783,90.02217294900221
ARGENTINA,202602,TROPICAL - 1364,569,56,9.84182776801406,90.15817223198594
ARGENTINA,202602,CRUZ DEL SUR - 453,793,78,9.836065573770492,90.1639344262295
ARGENTINA,202602,AGRADECER - 472,757,74,9.775429326287979,90.22457067371202
ARGENTINA,202602,ALFA - 826,545,53,9.724770642201836,90.27522935779817
ARGENTINA,202602,WAYRA - 1273,673,65,9.658246656760774,90.34175334323922
ARGENTINA,202602,EMUNA - 1192,708,68,9.6045197740113,90.3954802259887
ARGENTINA,202602,NOVA - 928,771,74,9.59792477302205,90.40207522697796
ARGENTINA,202602,RAICES - 1249,826,79,9.564164648910412,90.4358353510896
ARGENTINA,202602,AROMAS - 1194,704,67,9.517045454545455,90.48295454545455
ARGENTINA,202602,TREBOL - 1253,653,62,9.494640122511486,90.50535987748852
ARGENTINA,202602,AVE FENIX - 1186,570,54,9.473684210526317,90.52631578947368
ARGENTINA,202602,ANGEL - 1408,744,70,9.408602150537634,90.59139784946237
ARGENTINA,202602,REVOLUCI��N - 1417,652,61,9.355828220858896,90.644171779
ARGENTINA,202602,FRIDA - 1236 ,749,70,9.345794392523365,90.65420560747664
ARGENTINA,202602,CONSENTIDO - 1529,527,49,9.297912713472485,90.70208728652752
ARGENTINA,202602,CHAITEN - 447,582,54,9.278350515463918,90.72164948453609
ARGENTINA,202602,UBUNTU - 1537,380,35,9.210526315789473,90.78947368421052
ARGENTINA,202602,CACTUS - 1366 ,689,63,9.143686502177069,90.85631349782292
ARGENTINA,202602,AMIRA - 1502,681,62,9.104258443465492,90.8957415565345
ARGENTINA,202602,OCTAVA MARAVILLA - 801 ,759,69,9.090909090909092,90.9090909090909
ARGENTINA,202602,LILIUM - 1458,620,56,9.032258064516128,90.96774193548387
ARGENTINA,202602,VERDE MAR - 833,565,51,9.026548672566372,90.97345132743362
ARGENTINA,202602,NEREIDAS - 988,558,50,8.960573476702509,91.0394265232975
ARGENTINA,202602,CRISTAL - 925,648,58,8.950617283950617,91.04938271604938
ARGENTINA,202602,ORO - 478,727,65,8.940852819807429,91.05914718019257
ARGENTINA,202602,SATURNO - 451 ,686,61,8.892128279883382,91.10787172011662
ARGENTINA,202602,YUNGAS - 1399 ,720,64,8.88888888888889,91.11111111111111
ARGENTINA,202602,VI��AS DORADAS - 1258,687,61,8.879184861717611,91.1208151382
ARGENTINA,202602,FELICITAS - 1361,586,52,8.873720136518772,91.12627986348123
ARGENTINA,202602,ROSA MOSQUETA - 448,865,76,8.786127167630058,91.21387283236994
ARGENTINA,202602,LA PONDEROSA - 814 ,820,72,8.780487804878048,91.21951219512195
ARGENTINA,202602,LUMINARI - 1464,651,57,8.755760368663594,91.2442396313364
ARGENTINA,202602,LIBRA - 1396,563,49,8.703374777975133,91.29662522202487
ARGENTINA,202602,UNIVERSO - 1342,612,53,8.660130718954248,91.33986928104575
ARGENTINA,202602,MISCKY MAYU - 995,661,57,8.623298033282904,91.37670196671709
ARGENTINA,202602,SEMILLAS - 1221,778,67,8.611825192802057,91.38817480719794
ARGENTINA,202602, VIENTO PAMPERO - 919,639,55,8.607198748043817,91.39280125195619
ARGENTINA,202602,REINVENTAR - 1391,745,63,8.456375838926174,91.54362416107382
ARGENTINA,202602,ANIELAS - 1488,558,47,8.422939068100359,91.57706093189964
ARGENTINA,202602,MELIPAL - 1248,1057,89,8.420056764427624,91.57994323557237
ARGENTINA,202602,PANGEA - 986,788,66,8.375634517766498,91.6243654822335
ARGENTINA,202602,IBERA - 1203,659,55,8.34597875569044,91.65402124430956
ARGENTINA,202602,DAKINI- 736,660,55,8.333333333333332,91.66666666666667
ARGENTINA,202602, RIO DULCE - 994,720,60,8.333333333333332,91.66666666666667
ARGENTINA,202602,MARIPOSA - 1452,651,54,8.294930875576037,91.70506912442396
ARGENTINA,202602,IPANEMA - 815,580,48,8.275862068965518,91.72413793103448
ARGENTINA,202602,ARRAYANES - 1319,596,49,8.221476510067115,91.77852348993288
ARGENTINA,202602,ROSALBA - 1489,645,53,8.217054263565892,91.7829457364341
ARGENTINA,202602,URANO - 790 ,670,55,8.208955223880597,91.7910447761194
ARGENTINA,202602,MUNAY - 1395,697,57,8.17790530846485,91.82209469153516
ARGENTINA,202602,LUNA - 1324,639,52,8.137715179968701,91.8622848200313
ARGENTINA,202602,CONQUISTADORAS - 1516,788,64,8.121827411167512,91.87817258883248
ARGENTINA,202602,ATUEL - 908,728,59,8.104395604395604,91.8956043956044
ARGENTINA,202602,CRISOL - 1247,822,66,8.02919708029197,91.97080291970804
ARGENTINA,202602,TALITA KUM - 1287,714,57,7.9831932773109235,92.01680672268908
ARGENTINA,202602,JUNCOS - 1302,616,49,7.954545454545454,92.04545454545455
ARGENTINA,202602,FRESIA - 825,647,51,7.8825347758887165,92.11746522411129
ARGENTINA,202602,COMPOSTELA - 1215,674,53,7.863501483679524,92.13649851632047
ARGENTINA,202602,NEVADO - 918 ,714,56,7.8431372549019605,92.15686274509804
ARGENTINA,202602,ELEMENTALES - 1208,728,57,7.829670329670329,92.17032967032966
ARGENTINA,202602,CIPRES - 1453,677,53,7.828655834564254,92.17134416543574
ARGENTINA,202602,LAS MORAS - 464,704,55,7.8125,92.1875
ARGENTINA,202602,FUGAZ - 1505,493,38,7.707910750507099,92.2920892494929
ARGENTINA,202602,ARENA - 1503,602,46,7.641196013289036,92.35880398671097
ARGENTINA,202602,NEREA - 703,825,63,7.636363636363637,92.36363636363636
ARGENTINA,202602,PRAIA - 996 ,487,37,7.597535934291582,92.40246406570841
ARGENTINA,202602,KRIY�� - 1260,702,53,7.54985754985755,92.4501424501
ARGENTINA,202602,ORIENTE - 1176,689,52,7.547169811320755,92.45283018867924
ARGENTINA,202602,TAO - 468,504,38,7.5396825396825395,92.46031746031746
ARGENTINA,202602,SIRENA - 770,398,30,7.537688442211055,92.46231155778895
ARGENTINA,202602,EL PRADO - 1405,717,54,7.531380753138076,92.46861924686192
ARGENTINA,202602,LIRIOS - 1376,738,55,7.452574525745257,92.54742547425474
ARGENTINA,202602,ALENA - 1189,660,49,7.424242424242425,92.57575757575758
ARGENTINA,202602,NOGAL - 1517,782,58,7.41687979539642,92.58312020460357
ARGENTINA,202602,FENIX - 805 ,743,55,7.402422611036339,92.59757738896366
ARGENTINA,202602,PARANA - 855,635,47,7.4015748031496065,92.5984251968504
ARGENTINA,202602,TERRA - 1446,717,53,7.391910739191074,92.60808926080892
ARGENTINA,202602,YAGRA - 413,569,42,7.381370826010544,92.61862917398946
ARGENTINA,202602,MERAKI - 909,678,50,7.374631268436578,92.62536873156343
ARGENTINA,202602,ANANAY - 1347,706,52,7.365439093484419,92.63456090651559
ARGENTINA,202602,CERES - 820,766,56,7.310704960835509,92.68929503916449
ARGENTINA,202602,ITAPARICA - 404,523,38,7.265774378585086,92.73422562141491
ARGENTINA,202602,LATIDOS - 827,793,57,7.187894073139975,92.81210592686003
ARGENTINA,202602,ESTRELLA - 1531,516,37,7.170542635658915,92.82945736434108
ARGENTINA,202602,LUAR - 1264,713,51,7.152875175315568,92.84712482468443
ARGENTINA,202602,SHAPO - 1256,700,50,7.142857142857142,92.85714285714286
ARGENTINA,202602,LITORAL - 1527,547,39,7.129798903107861,92.87020109689215
ARGENTINA,202602,CARIOCA - 1355,689,49,7.111756168359943,92.88824383164005
ARGENTINA,202602,KHUYANA - 1350 ,690,49,7.101449275362319,92.89855072463769
ARGENTINA,202602,MECA - 1190,628,44,7.006369426751593,92.99363057324841
ARGENTINA,202602,RENATA - 1466,807,56,6.939281288723668,93.06071871127634
ARGENTINA,202602,NUNCHI - 1329 ,595,41,6.890756302521009,93.10924369747899
ARGENTINA,202602,ARMONIA - 466,640,44,6.875000000000001,93.125
ARGENTINA,202602,ONIX - 1276,713,49,6.872370266479663,93.12762973352034
ARGENTINA,202602,ENERG��A - 1231,745,51,6.845637583892618,93.1543624161
ARGENTINA,202602,HECHIZOS - 1222 ,711,48,6.751054852320674,93.24894514767932
ARGENTINA,202602,AMANECER - 1429,668,45,6.736526946107785,93.26347305389221
ARGENTINA,202602,GRANATE - 1459,594,40,6.7340067340067336,93.26599326599327
ARGENTINA,202602,M��STICA - 1359,728,49,6.730769230769231,93.2692307692
ARGENTINA,202602,MAGNOLIA - 1340 ,585,39,6.666666666666667,93.33333333333333
ARGENTINA,202602,YOKAVIL - 1198,691,46,6.657018813314037,93.34298118668596
ARGENTINA,202602,SERENDIPIA - 985,689,45,6.531204644412192,93.46879535558782
ARGENTINA,202602,MERAKI - 1282,572,37,6.468531468531468,93.53146853146853
ARGENTINA,202602,ANDROMEDA - 485,713,46,6.451612903225806,93.54838709677419
ARGENTINA,202602,RUMI CANI - 1290,763,49,6.422018348623854,93.57798165137615
ARGENTINA,202602,NARCISO - 437,1061,68,6.4090480678605095,93.59095193213949
ARGENTINA,202602,MAHUIDAS - 973,734,47,6.4032697547683926,93.59673024523161
ARGENTINA,202602,MAR - 927,531,34,6.4030131826742,93.5969868173258
ARGENTINA,202602,PANDORA - 1328,564,36,6.382978723404255,93.61702127659575
ARGENTINA,202602,SOL - 450,706,45,6.373937677053824,93.62606232294618
ARGENTINA,202602,PAMPA - 1173,551,35,6.352087114337568,93.64791288566244
ARGENTINA,202602,QUINTA ESENCIA - 1207 ,867,55,6.343713956170703,93.6562860438293
ARGENTINA,202602,SINERGIA - 1332,774,49,6.330749354005167,93.66925064599484
ARGENTINA,202602,PUENTE - 1336,680,43,6.323529411764706,93.67647058823529
ARGENTINA,202602,AMARILIS - 1239 ,702,44,6.267806267806268,93.73219373219374
ARGENTINA,202602,IRUP�� - 470,575,36,6.260869565217392,93.7391304347
ARGENTINA,202602,TIBUR��N BLANCO - 798,591,37,6.260575296108291,93.7394247038
ARGENTINA,202602,CEIBO - 859,607,38,6.260296540362438,93.73970345963757
ARGENTINA,202602,CITRINO - 1371,623,39,6.260032102728733,93.73996789727127
ARGENTINA,202602,FLUIR - 421,752,47,6.25,93.75
ARGENTINA,202602,SUE��OS - 1197,832,52,6.25,9
ARGENTINA,202602,ESMERALDA - 1523,674,42,6.231454005934718,93.76854599406528
ARGENTINA,202602,AVANI - 1490,519,32,6.165703275529865,93.83429672447014
ARGENTINA,202602, RIO TUNUYAN - 922,737,45,6.1058344640434195,93.89416553595657
ARGENTINA,202602,AZAHARES - 1542,542,33,6.088560885608856,93.91143911439114
ARGENTINA,202602,BRISA - 417,560,34,6.071428571428571,93.92857142857143
ARGENTINA,202602,PHIDEAS - 405,779,47,6.033376123234917,93.96662387676508
ARGENTINA,202602,AMALUNA - 980,582,35,6.013745704467354,93.98625429553265
ARGENTINA,202602,RENACER - 1402,719,43,5.980528511821975,94.01947148817803
ARGENTINA,202602,CELESTE MAR - 438,679,40,5.89101620029455,94.10898379970546
ARGENTINA,202602,ATLANTIS - 797,595,35,5.88235294117647,94.11764705882354
ARGENTINA,202602,MAGIA - 1199,701,41,5.848787446504993,94.15121255349501
ARGENTINA,202602,BAMBU - 1485,411,24,5.839416058394161,94.16058394160584
ARGENTINA,202602,VICTORIAS - 1320,756,44,5.82010582010582,94.17989417989418
ARGENTINA,202602,TOPACIO - 1456,715,41,5.734265734265734,94.26573426573427
ARGENTINA,202602,AMAPOLA - 1299 ,681,39,5.726872246696035,94.27312775330397
ARGENTINA,202602,ATENEAS - 1419 ,805,45,5.590062111801243,94.40993788819875
ARGENTINA,202602,AGUA - 1463,537,30,5.58659217877095,94.41340782122904
ARGENTINA,202602,RIN - 726,688,38,5.523255813953488,94.47674418604652
ARGENTINA,202602,MANDALA - 993,602,33,5.48172757475083,94.51827242524917
ARGENTINA,202602,AFRODITA - 436 ,613,33,5.383360522022838,94.61663947797716
ARGENTINA,202602,FORTALEZA - 990,428,23,5.373831775700935,94.62616822429906
ARGENTINA,202602,KAIZEN - 1547,504,27,5.357142857142857,94.64285714285714
ARGENTINA,202602,RESILIENCIA - 1240,673,36,5.349182763744428,94.65081723625558
ARGENTINA,202602,ACQUA - 1220,695,37,5.323741007194244,94.67625899280576
ARGENTINA,202602,RETAMAS - 1515,735,39,5.3061224489795915,94.6938775510204
ARGENTINA,202602,AGUAMARINA - 743,774,41,5.297157622739018,94.70284237726098
ARGENTINA,202602,CALDENAR - 1375,587,31,5.281090289608177,94.71890971039183
ARGENTINA,202602,TACUARITA - 1185,711,37,5.20393811533052,94.79606188466948
ARGENTINA,202602,RIO SAN FRANCISCO - 953,846,44,5.200945626477541,94.79905437352247
ARGENTINA,202602,NUMA - 1507,371,19,5.121293800539084,94.87870619946092
ARGENTINA,202602,ARCO IRIS - 1362 ,666,34,5.105105105105105,94.89489489489489
ARGENTINA,202602,DANUBIO - 482,647,33,5.1004636785162285,94.89953632148377
ARGENTINA,202602,MOLLE - 735,807,41,5.080545229244114,94.91945477075589
ARGENTINA,202602,CAMELIAS - 1473,653,33,5.053598774885145,94.94640122511485
ARGENTINA,202602,APASIONADOS - 1317,700,35,5,95
ARGENTINA,202602,MAR AZUL - 960,644,32,4.968944099378882,95.03105590062111
ARGENTINA,202602,CARNAVAL - 1284,686,34,4.956268221574344,95.04373177842565
ARGENTINA,202602,EBANO - 454 ,586,29,4.948805460750854,95.05119453924915
ARGENTINA,202602,JACARANDA - 932 ,730,36,4.931506849315069,95.06849315068493
ARGENTINA,202602,JADE - 460 ,610,30,4.918032786885246,95.08196721311475
ARGENTINA,202602,MARFIL - 707 ,593,29,4.8903878583473865,95.10961214165262
ARGENTINA,202602,FLAMA - 1540,539,26,4.823747680890538,95.17625231910947
ARGENTINA,202602,BORBOLETAS - 732,666,32,4.804804804804805,95.1951951951952
ARGENTINA,202602,MISTRAL - 1440,337,16,4.747774480712167,95.25222551928783
ARGENTINA,202602,BOM DIA - 1360,785,37,4.713375796178345,95.28662420382166
ARGENTINA,202602,SEYA - 1508,429,20,4.662004662004662,95.33799533799534
ARGENTINA,202602,ACTITUD - 1356,932,43,4.6137339055794,95.3862660944206
ARGENTINA,202602,LAPACHO - 1205,532,24,4.511278195488721,95.48872180451127
ARGENTINA,202602,ARROYO - 1509,359,16,4.456824512534819,95.54317548746518
ARGENTINA,202602,IMPACTO POSITIVO - 893 ,497,22,4.426559356136821,95.57344064386318
ARGENTINA,202602,REMANSO - 474 ,685,30,4.37956204379562,95.62043795620438
ARGENTINA,202602,PEGASO - 1184,673,29,4.3090638930163445,95.69093610698366
ARGENTINA,202602,SALVADOR - 415,772,33,4.274611398963731,95.72538860103627
ARGENTINA,202602,MARINA - 463,736,31,4.211956521739131,95.78804347826087
ARGENTINA,202602,COSMOS - 1223,643,27,4.199066874027993,95.80093312597201
ARGENTINA,202602,NEN��FAR - 1418,556,23,4.136690647482014,95.8633093525
ARGENTINA,202602,PAMPA - 1520,340,14,4.117647058823529,95.88235294117646
ARGENTINA,202602,RIO MALARGUE - 924,717,29,4.044630404463041,95.95536959553696
ARGENTINA,202602,PILCOMAYO - 1168,572,23,4.020979020979021,95.97902097902097
ARGENTINA,202602,JAZBA - 1430,503,20,3.9761431411530817,96.02385685884691
ARGENTINA,202602,SENDERO - 1213,635,25,3.937007874015748,96.06299212598425
ARGENTINA,202602,LAGOS - 1388,560,22,3.9285714285714284,96.07142857142857
ARGENTINA,202602,ESPERANZA - 1271,765,30,3.9215686274509802,96.07843137254902
ARGENTINA,202602,GARDEN - 1439,332,13,3.91566265060241,96.08433734939759
ARGENTINA,202602,TIERRA - 1533,563,22,3.9076376554174073,96.0923623445826
ARGENTINA,202602,ALLEGRO - 956,618,24,3.8834951456310676,96.11650485436893
ARGENTINA,202602,INTI WARMI - 1480,478,18,3.765690376569038,96.23430962343096
ARGENTINA,202602,VALIENTES - 1338,912,34,3.7280701754385963,96.2719298245614
ARGENTINA,202602,RIO SAN JUAN - 921,787,29,3.6848792884371027,96.3151207115629
ARGENTINA,202602,IRIS - 1385,670,24,3.582089552238806,96.41791044776119
ARGENTINA,202602,CALENA - 1479,397,14,3.5264483627204033,96.4735516372796
ARGENTINA,202602,RESPLANDOR - 1476,709,25,3.5260930888575457,96.47390691114245
ARGENTINA,202602,MAHALO - 1337,748,25,3.342245989304813,96.65775401069519
ARGENTINA,202602,NUCLEO - 1500,361,12,3.32409972299169,96.67590027700831
ARGENTINA,202602,LIBERTAD - 1462,545,18,3.302752293577982,96.69724770642202
ARGENTINA,202602,ATARDECER - 440,831,27,3.2490974729241873,96.75090252707581
ARGENTINA,202602,ACONCAGUA - 961,739,24,3.247631935047361,96.75236806495263
ARGENTINA,202602,NEAZOI - 1494,618,20,3.2362459546925564,96.76375404530745
ARGENTINA,202602,TINKU - 1512,535,17,3.177570093457944,96.82242990654206
ARGENTINA,202602,KAYA - 1465,691,21,3.039073806078148,96.96092619392185
